question_id,question__title,question__title_slug,difficulty,paid_only,status,frequency,is_favor,frontend_question_id,total_acs,total_submitted,question__hide,is_new_question
1296,Kth Ancestor of a Tree Node,kth-ancestor-of-a-tree-node,3,False,,0,False,1483,45960,126823,False,
1625,Group Sold Products By The Date,group-sold-products-by-the-date,1,False,,0,False,1484,336144,432294,False,
1624,Clone Binary Tree With Random Pointer,clone-binary-tree-with-random-pointer,2,True,,0,False,1485,34123,42157,False,
1610,XOR Operation in an Array,xor-operation-in-an-array,1,False,,0,False,1486,235487,270771,False,
1611,Making File Names Unique,making-file-names-unique,2,False,,0,False,1487,37368,98396,False,
1612,Avoid Flood in The City,avoid-flood-in-the-city,2,False,,0,False,1488,41340,150393,False,
1613,Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree,find-critical-and-pseudo-critical-edges-in-minimum-spanning-tree,3,False,,0,False,1489,64732,97740,False,
1634,Clone N-ary Tree,clone-n-ary-tree,2,True,,0,False,1490,32856,39513,False,
1584,Average Salary Excluding the Minimum and Maximum Salary,average-salary-excluding-the-minimum-and-maximum-salary,1,False,,0,False,1491,372628,587325,False,
1585,The kth Factor of n,the-kth-factor-of-n,2,False,,0,False,1492,330765,474740,False,
1586,Longest Subarray of 1's After Deleting One Element,longest-subarray-of-1s-after-deleting-one-element,2,False,,0,False,1493,448965,646845,False,
1587,Parallel Courses II,parallel-courses-ii,3,False,,0,False,1494,22924,77564,False,
1639,Friendly Movies Streamed Last Month,friendly-movies-streamed-last-month,1,True,,0,False,1495,38121,77780,False,
1619,Path Crossing,path-crossing,1,False,,0,False,1496,185218,296205,False,
1620,Check If Array Pairs Are Divisible by k,check-if-array-pairs-are-divisible-by-k,2,False,,0,False,1497,200004,433026,False,
1621,Number of Subsequences That Satisfy the Given Sum Condition,number-of-subsequences-that-satisfy-the-given-sum-condition,2,False,,0,False,1498,234232,472186,False,
1622,Max Value of Equation,max-value-of-equation,3,False,,0,False,1499,51657,115668,False,
1640,Design a File Sharing System,design-a-file-sharing-system,2,True,,0,False,1500,5688,13599,False,
1641,Countries You Can Safely Invest In,countries-you-can-safely-invest-in,2,True,,0,False,1501,46769,92514,False,
1626,Can Make Arithmetic Progression From Sequence,can-make-arithmetic-progression-from-sequence,1,False,,0,False,1502,279669,402669,False,
1627,Last Moment Before All Ants Fall Out of a Plank,last-moment-before-all-ants-fall-out-of-a-plank,2,False,,0,False,1503,95070,139352,False,
1628,Count Submatrices With All Ones,count-submatrices-with-all-ones,2,False,,0,False,1504,59994,104561,False,
1629,Minimum Possible Integer After at Most K Adjacent Swaps On Digits,minimum-possible-integer-after-at-most-k-adjacent-swaps-on-digits,3,False,,0,False,1505,11905,29630,False,
1650,Find Root of N-Ary Tree,find-root-of-n-ary-tree,2,True,,0,False,1506,39003,49738,False,
1283,Reformat Date,reformat-date,1,False,,0,False,1507,88073,130581,False,
1615,Range Sum of Sorted Subarray Sums,range-sum-of-sorted-subarray-sums,2,False,,0,False,1508,181121,287023,False,
1616,Minimum Difference Between Largest and Smallest Value in Three Moves,minimum-difference-between-largest-and-smallest-value-in-three-moves,2,False,,0,False,1509,246700,416808,False,
1617,Stone Game IV,stone-game-iv,3,False,,0,False,1510,80013,134477,False,
1654,Customer Order Frequency,customer-order-frequency,1,True,,0,False,1511,50153,75166,False,
1635,Number of Good Pairs,number-of-good-pairs,1,False,,0,False,1512,955440,1065945,False,
1636,Number of Substrings With Only 1s,number-of-substrings-with-only-1s,2,False,,0,False,1513,53871,112190,False,
1325,Path with Maximum Probability,path-with-maximum-probability,2,False,,0,False,1514,347824,532419,False,
1638,Best Position for a Service Centre,best-position-for-a-service-centre,3,False,,0,False,1515,17580,50462,False,
1655,Move Sub-Tree of N-Ary Tree,move-sub-tree-of-n-ary-tree,3,True,,0,False,1516,2528,4215,False,
1664,Find Users With Valid E-Mails,find-users-with-valid-e-mails,1,False,,0,False,1517,229556,553838,False,
1642,Water Bottles,water-bottles,1,False,,0,False,1518,268271,379642,False,
1643,Number of Nodes in the Sub-Tree With the Same Label,number-of-nodes-in-the-sub-tree-with-the-same-label,2,False,,0,False,1519,90219,163736,False,
1644,Maximum Number of Non-Overlapping Substrings,maximum-number-of-non-overlapping-substrings,3,False,,0,False,1520,21824,54040,False,
1645,Find a Value of a Mysterious Function Closest to Target,find-a-value-of-a-mysterious-function-closest-to-target,3,False,,0,False,1521,12704,27635,False,
1665,Diameter of N-Ary Tree,diameter-of-n-ary-tree,2,True,,0,False,1522,58601,77834,False,
1630,Count Odd Numbers in an Interval Range,count-odd-numbers-in-an-interval-range,1,False,,0,False,1523,385524,761237,False,
1631,Number of Sub-arrays With Odd Sum,number-of-sub-arrays-with-odd-sum,2,False,,0,False,1524,167772,299853,False,
1632,Number of Good Ways to Split a String,number-of-good-ways-to-split-a-string,2,False,,0,False,1525,117342,171588,False,
1633,Minimum Number of Increments on Subarrays to Form a Target Array,minimum-number-of-increments-on-subarrays-to-form-a-target-array,3,False,,0,False,1526,64171,88415,False,
1670,Patients With a Condition,patients-with-a-condition,1,False,,0,False,1527,362547,930848,False,
1651,Shuffle String,shuffle-string,1,False,,0,False,1528,456203,535795,False,
1652,Minimum Suffix Flips,minimum-suffix-flips,2,False,,0,False,1529,61932,84161,False,
1653,Number of Good Leaf Nodes Pairs,number-of-good-leaf-nodes-pairs,2,False,,0,False,1530,157132,218946,False,
1637,String Compression II,string-compression-ii,3,False,,0,False,1531,103001,198220,False,
1671,The Most Recent Three Orders,the-most-recent-three-orders,2,True,,0,False,1532,36497,52855,False,
1672,Find the Index of the Large Integer,find-the-index-of-the-large-integer,2,True,,0,False,1533,16865,29823,False,
1656,Count Good Triplets,count-good-triplets,1,False,,0,False,1534,269045,314660,False,
1657,Find the Winner of an Array Game,find-the-winner-of-an-array-game,2,False,,0,False,1535,121305,213671,False,
1658,Minimum Swaps to Arrange a Binary Grid,minimum-swaps-to-arrange-a-binary-grid,2,False,,0,False,1536,17406,36077,False,
1659,Get the Maximum Score,get-the-maximum-score,3,False,,0,False,1537,32438,80746,False,
1681,Guess the Majority in a Hidden Array,guess-the-majority-in-a-hidden-array,2,True,,0,False,1538,4912,7055,False,
1646,Kth Missing Positive Number,kth-missing-positive-number,1,False,,0,False,1539,694533,1110344,False,
1647,Can Convert String in K Moves,can-convert-string-in-k-moves,2,False,,0,False,1540,23205,64139,False,
1648,Minimum Insertions to Balance a Parentheses String,minimum-insertions-to-balance-a-parentheses-string,2,False,,0,False,1541,77188,144971,False,
1668,Find Longest Awesome Substring,find-longest-awesome-substring,3,False,,0,False,1542,18156,39911,False,
1686,Fix Product Name Format,fix-product-name-format,1,True,,0,False,1543,22843,38776,False,
1666,Make The String Great,make-the-string-great,1,False,,0,False,1544,372932,546193,False,
1667,Find Kth Bit in Nth Binary String,find-kth-bit-in-nth-binary-string,2,False,,0,False,1545,163477,232925,False,
1649,Maximum Number of Non-Overlapping Subarrays With Sum Equals Target,maximum-number-of-non-overlapping-subarrays-with-sum-equals-target,2,False,,0,False,1546,32917,68238,False,
1669,Minimum Cost to Cut a Stick,minimum-cost-to-cut-a-stick,3,False,,0,False,1547,188565,302822,False,
1687,The Most Similar Path in a Graph,the-most-similar-path-in-a-graph,3,True,,0,False,1548,17734,29896,False,
1688,The Most Recent Orders for Each Product,the-most-recent-orders-for-each-product,2,True,,0,False,1549,36490,56254,False,
1293,Three Consecutive Odds,three-consecutive-odds,1,False,,0,False,1550,415797,597485,False,
1674,Minimum Operations to Make Array Equal,minimum-operations-to-make-array-equal,2,False,,0,False,1551,110146,133705,False,
1675,Magnetic Force Between Two Balls,magnetic-force-between-two-balls,2,False,,0,False,1552,196719,275206,False,
1676,Minimum Number of Days to Eat N Oranges,minimum-number-of-days-to-eat-n-oranges,3,False,,0,False,1553,41418,115902,False,
1697,Strings Differ by One Character,strings-differ-by-one-character,2,True,,0,False,1554,26674,65303,False,
1702,Bank Account Summary,bank-account-summary,2,True,,0,False,1555,21212,40813,False,
1660,Thousand Separator,thousand-separator,1,False,,0,False,1556,62148,116107,False,
1661,Minimum Number of Vertices to Reach All Nodes,minimum-number-of-vertices-to-reach-all-nodes,2,False,,0,False,1557,212664,261814,False,
1662,Minimum Numbers of Function Calls to Make Target Array,minimum-numbers-of-function-calls-to-make-target-array,2,False,,0,False,1558,24438,38997,False,
1663,Detect Cycles in 2D Grid,detect-cycles-in-2d-grid,2,False,,0,False,1559,56539,111228,False,
1682,Most Visited Sector in a Circular Track,most-visited-sector-in-a-circular-track,1,False,,0,False,1560,36959,62322,False,
1683,Maximum Number of Coins You Can Get,maximum-number-of-coins-you-can-get,2,False,,0,False,1561,186298,220332,False,
1684,Find Latest Group of Size M,find-latest-group-of-size-m,2,False,,0,False,1562,20658,47763,False,
1685,Stone Game V,stone-game-v,3,False,,0,False,1563,24122,58385,False,
1703,Put Boxes Into the Warehouse I,put-boxes-into-the-warehouse-i,2,True,,0,False,1564,17281,25714,False,
1712,Unique Orders and Customers Per Month,unique-orders-and-customers-per-month,1,True,,0,False,1565,24743,30088,False,
1689,Detect Pattern of Length M Repeated K or More Times,detect-pattern-of-length-m-repeated-k-or-more-times,1,False,,0,False,1566,41819,96098,False,
1690,Maximum Length of Subarray With Positive Product,maximum-length-of-subarray-with-positive-product,2,False,,0,False,1567,106306,239028,False,
1691,Minimum Number of Days to Disconnect Island,minimum-number-of-days-to-disconnect-island,3,False,,0,False,1568,95762,162344,False,
1692,Number of Ways to Reorder Array to Get Same BST,number-of-ways-to-reorder-array-to-get-same-bst,3,False,,0,False,1569,60506,112777,False,
1713,Dot Product of Two Sparse Vectors,dot-product-of-two-sparse-vectors,2,True,,0,False,1570,377168,419461,False,
1718,Warehouse Manager,warehouse-manager,1,True,,0,False,1571,49272,56326,False,
1677,Matrix Diagonal Sum,matrix-diagonal-sum,1,False,,0,False,1572,452671,540321,False,
1678,Number of Ways to Split a String,number-of-ways-to-split-a-string,2,False,,0,False,1573,33765,99515,False,
1679,Shortest Subarray to be Removed to Make Array Sorted,shortest-subarray-to-be-removed-to-make-array-sorted,2,False,,0,False,1574,121844,237016,False,
1680,Count All Possible Routes,count-all-possible-routes,3,False,,0,False,1575,63101,97193,False,
1698,Replace All ?'s to Avoid Consecutive Repeating Characters,replace-all-s-to-avoid-consecutive-repeating-characters,1,False,,0,False,1576,69153,152900,False,
1699,Number of Ways Where Square of Number Is Equal to Product of Two Numbers,number-of-ways-where-square-of-number-is-equal-to-product-of-two-numbers,2,False,,0,False,1577,24498,57945,False,
1700,Minimum Time to Make Rope Colorful,minimum-time-to-make-rope-colorful,2,False,,0,False,1578,279201,440338,False,
1701,Remove Max Number of Edges to Keep Graph Fully Traversable,remove-max-number-of-edges-to-keep-graph-fully-traversable,3,False,,0,False,1579,138991,197543,False,
1719,Put Boxes Into the Warehouse II,put-boxes-into-the-warehouse-ii,2,True,,0,False,1580,9205,14057,False,
1724,Customer Who Visited but Did Not Make Any Transactions,customer-who-visited-but-did-not-make-any-transactions,1,False,,0,False,1581,916678,1359167,False,
1704,Special Positions in a Binary Matrix,special-positions-in-a-binary-matrix,1,False,,0,False,1582,159691,232401,False,
1705,Count Unhappy Friends,count-unhappy-friends,2,False,,0,False,1583,32422,52133,False,
1706,Min Cost to Connect All Points,min-cost-to-connect-all-points,2,False,,0,False,1584,398381,574412,False,
1707,Check If String Is Transformable With Substring Sort Operations,check-if-string-is-transformable-with-substring-sort-operations,3,False,,0,False,1585,10408,21313,False,
1729,Binary Search Tree Iterator II,binary-search-tree-iterator-ii,2,True,,0,False,1586,16498,26058,False,
1734,Bank Account Summary II,bank-account-summary-ii,1,False,,0,False,1587,140242,168424,False,
1693,Sum of All Odd Length Subarrays,sum-of-all-odd-length-subarrays,1,False,,0,False,1588,233071,278758,False,
1695,Maximum Sum Obtained of Any Permutation,maximum-sum-obtained-of-any-permutation,2,False,,0,False,1589,25406,64309,False,
1694,Make Sum Divisible by P,make-sum-divisible-by-p,2,False,,0,False,1590,142312,360806,False,
1696,Strange Printer II,strange-printer-ii,3,False,,0,False,1591,14493,24094,False,
1714,Rearrange Spaces Between Words,rearrange-spaces-between-words,1,False,,0,False,1592,67569,153654,False,
1715,Split a String Into the Max Number of Unique Substrings,split-a-string-into-the-max-number-of-unique-substrings,2,False,,0,False,1593,144108,210616,False,
1716,Maximum Non Negative Product in a Matrix,maximum-non-negative-product-in-a-matrix,2,False,,0,False,1594,29286,83685,False,
1717,Minimum Cost to Connect Two Groups of Points,minimum-cost-to-connect-two-groups-of-points,3,False,,0,False,1595,10950,22543,False,
1735,The Most Frequently Ordered Products for Each Customer,the-most-frequently-ordered-products-for-each-customer,2,True,,0,False,1596,42469,54576,False,
1736,Build Binary Expression Tree From Infix Expression,build-binary-expression-tree-from-infix-expression,3,True,,0,False,1597,14326,22931,False,
1720,Crawler Log Folder,crawler-log-folder,1,False,,0,False,1598,274935,383947,False,
1721,Maximum Profit of Operating a Centennial Wheel,maximum-profit-of-operating-a-centennial-wheel,2,False,,0,False,1599,14350,32585,False,
1722,Throne Inheritance,throne-inheritance,2,False,,0,False,1600,23452,35798,False,
1723,Maximum Number of Achievable Transfer Requests,maximum-number-of-achievable-transfer-requests,3,False,,0,False,1601,61144,94803,False,
1745,Find Nearest Right Node in Binary Tree,find-nearest-right-node-in-binary-tree,2,True,,0,False,1602,24468,32611,False,
1708,Design Parking System,design-parking-system,1,False,,0,False,1603,329114,377887,False,
1709,Alert Using Same Key-Card Three or More Times in a One Hour Period,alert-using-same-key-card-three-or-more-times-in-a-one-hour-period,2,False,,0,False,1604,44064,95942,False,
1711,Find Valid Matrix Given Row and Column Sums,find-valid-matrix-given-row-and-column-sums,2,False,,0,False,1605,156870,189404,False,
1710,Find Servers That Handled Most Number of Requests,find-servers-that-handled-most-number-of-requests,3,False,,0,False,1606,23586,53134,False,
1749,Sellers With No Sales,sellers-with-no-sales,1,True,,0,False,1607,42471,78132,False,
1730,Special Array With X Elements Greater Than or Equal X,special-array-with-x-elements-greater-than-or-equal-x,1,False,,0,False,1608,221927,332743,False,
1731,Even Odd Tree,even-odd-tree,2,False,,0,False,1609,184044,275918,False,
1733,Maximum Number of Visible Points,maximum-number-of-visible-points,3,False,,0,False,1610,48159,127597,False,
1732,Minimum One Bit Operations to Make Integers Zero,minimum-one-bit-operations-to-make-integers-zero,3,False,,0,False,1611,63617,86844,False,
1750,Check If Two Expression Trees are Equivalent,check-if-two-expression-trees-are-equivalent,2,True,,0,False,1612,8239,11548,False,
